"No.","Time","Source","Destination","Protocol","Length","Info"
"189","39.617938269","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 26574; Unit:   1, Func:   6: Write Single Register"
"190","39.618336451","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 50932; Unit:   1, Func:   6: Write Single Register"
"191","39.618454647","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 50932; Unit:   1, Func:   6: Write Single Register"
"192","39.618836207","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 50085; Unit:   1, Func:   6: Write Single Register"
"193","39.618968971","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 50085; Unit:   1, Func:   6: Write Single Register"
"194","39.619345140","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  9359; Unit:   1, Func:   6: Write Single Register"
"195","39.619530384","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  9359; Unit:   1, Func:   6: Write Single Register"
"196","39.619911002","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 57304; Unit:   1, Func:   6: Write Single Register"
"197","39.620025251","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 57304; Unit:   1, Func:   6: Write Single Register"
"198","39.620632507","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 11888; Unit:   1, Func:   3: Read Holding Registers"
"199","39.620782554","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 11888; Unit:   1, Func:   3: Read Holding Registers"
"200","39.621207987","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 37201; Unit:   1, Func:   6: Write Single Register"
"201","39.621341773","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 37201; Unit:   1, Func:   6: Write Single Register"
"202","39.621724741","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 61148; Unit:   1, Func:   6: Write Single Register"
"203","39.621841785","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 61148; Unit:   1, Func:   6: Write Single Register"
"204","39.622232933","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 50688; Unit:   1, Func:   6: Write Single Register"
"205","39.622345758","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 50688; Unit:   1, Func:   6: Write Single Register"
"206","39.622726937","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  3566; Unit:   1, Func:   6: Write Single Register"
"207","39.622847859","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  3566; Unit:   1, Func:   6: Write Single Register"
"208","39.623227745","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 36293; Unit:   1, Func:   6: Write Single Register"
"209","39.623340060","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 36293; Unit:   1, Func:   6: Write Single Register"
"210","39.666543074","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=793 Ack=870 Win=64256 Len=0 TSval=445213166 TSecr=2155767311"
"211","42.625654250","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 23510; Unit:   1, Func:   3: Read Holding Registers"
"212","42.625992246","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 23510; Unit:   1, Func:   3: Read Holding Registers"
"213","42.626360140","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=805 Ack=889 Win=64256 Len=0 TSval=445216125 TSecr=2155770314"
"214","42.626695105","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 15715; Unit:   1, Func:   6: Write Single Register"
"215","42.626846514","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 15715; Unit:   1, Func:   6: Write Single Register"
"216","42.627287523","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 61252; Unit:   1, Func:   6: Write Single Register"
"217","42.627425367","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 61252; Unit:   1, Func:   6: Write Single Register"
"218","42.627804422","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 14797; Unit:   1, Func:   6: Write Single Register"
"219","42.627936344","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 14797; Unit:   1, Func:   6: Write Single Register"
"220","42.628326270","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 65507; Unit:   1, Func:   6: Write Single Register"
"221","42.628439146","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 65507; Unit:   1, Func:   6: Write Single Register"
"222","42.628815896","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 10594; Unit:   1, Func:   6: Write Single Register"
"223","42.628928992","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 10594; Unit:   1, Func:   6: Write Single Register"
"224","42.673323726","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=865 Ack=949 Win=64256 Len=0 TSval=445216172 TSecr=2155770316"
"225","42.812621176","192.168.56.112","192.168.56.113","TCP","66","56154  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447045893 TSecr=2103408594"
"226","42.812854192","192.168.56.113","192.168.56.112","TCP","66","502  >  56154 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2103413610 TSecr=2447045893"
"227","42.813126563","192.168.56.112","192.168.56.113","TCP","66","56154  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447045893 TSecr=2103413610"
"228","42.820824960","192.168.56.112","192.168.56.113","TCP","74","56614  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447045901 TSecr=0 WS=128"
"229","42.820846081","192.168.56.113","192.168.56.112","TCP","74","502  >  56614 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2103413618 TSecr=2447045901 WS=128"
"230","42.821290821","192.168.56.112","192.168.56.113","TCP","66","56614  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447045901 TSecr=2103413618"
"231","42.827594201","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   768; Unit: 255, Func:   1: Read Coils"
"232","42.827617275","192.168.56.113","192.168.56.112","TCP","66","502  >  56614 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2103413625 TSecr=2447045908"
"233","42.828184009","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   768; Unit: 255, Func:   1: Read Coils. Exception returned "
"234","42.828472541","192.168.56.112","192.168.56.113","TCP","66","56614  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447045909 TSecr=2103413626"
"235","47.853606184","192.168.56.112","192.168.56.113","TCP","66","56614  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447050931 TSecr=2103413626"
"236","47.854093877","192.168.56.113","192.168.56.112","TCP","66","502  >  56614 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2103418652 TSecr=2447050931"
"237","47.854849662","192.168.56.112","192.168.56.113","TCP","66","56614  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447050932 TSecr=2103418652"
"238","47.871755928","192.168.56.112","192.168.56.113","TCP","74","56630  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447050949 TSecr=0 WS=128"
"239","47.871788210","192.168.56.113","192.168.56.112","TCP","74","502  >  56630 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2103418669 TSecr=2447050949 WS=128"
"240","47.872427743","192.168.56.112","192.168.56.113","TCP","66","56630  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447050950 TSecr=2103418669"
"241","47.882395997","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1024; Unit: 255, Func:   1: Read Coils"
"242","47.882432056","192.168.56.113","192.168.56.112","TCP","66","502  >  56630 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2103418680 TSecr=2447050960"
"243","47.883309574","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:  1024; Unit: 255, Func:   1: Read Coils. Exception returned "
"244","47.883592415","192.168.56.112","192.168.56.113","TCP","66","56630  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447050961 TSecr=2103418681"
"245","50.634468976","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 54173; Unit:   1, Func:   3: Read Holding Registers"
"246","50.634756435","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 54173; Unit:   1, Func:   3: Read Holding Registers"
"247","50.635355266","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=877 Ack=968 Win=64256 Len=0 TSval=445224130 TSecr=2155778322"
"248","50.635555679","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 40091; Unit:   1, Func:   6: Write Single Register"
"249","50.635703402","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 40091; Unit:   1, Func:   6: Write Single Register"
"250","50.636253474","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 63649; Unit:   1, Func:   6: Write Single Register"
"251","50.636444449","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 63649; Unit:   1, Func:   6: Write Single Register"
"252","50.636826910","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 36514; Unit:   1, Func:   6: Write Single Register"
"253","50.636951769","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 36514; Unit:   1, Func:   6: Write Single Register"
"254","50.637330954","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1359; Unit:   1, Func:   6: Write Single Register"
"255","50.637445063","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  1359; Unit:   1, Func:   6: Write Single Register"
"256","50.637820250","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 61209; Unit:   1, Func:   6: Write Single Register"
"257","50.637942694","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 61209; Unit:   1, Func:   6: Write Single Register"
"258","50.683154460","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=937 Ack=1028 Win=64256 Len=0 TSval=445224177 TSecr=2155778325"
"259","52.900166694","192.168.56.112","192.168.56.113","TCP","66","56630  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447055975 TSecr=2103418681"
"260","52.900470415","192.168.56.113","192.168.56.112","TCP","66","502  >  56630 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2103423698 TSecr=2447055975"
"261","52.900817709","192.168.56.112","192.168.56.113","TCP","66","56630  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447055976 TSecr=2103423698"
"262","52.909156257","192.168.56.112","192.168.56.113","TCP","74","34332  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447055984 TSecr=0 WS=128"
"263","52.909181525","192.168.56.113","192.168.56.112","TCP","74","502  >  34332 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2103423707 TSecr=2447055984 WS=128"
"264","52.909554729","192.168.56.112","192.168.56.113","TCP","66","34332  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447055985 TSecr=2103423707"
"265","52.916381415","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1280; Unit: 255, Func:   1: Read Coils"
"266","52.916405952","192.168.56.113","192.168.56.112","TCP","66","502  >  34332 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2103423714 TSecr=2447055991"
"267","52.916978637","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:  1280; Unit: 255, Func:   1: Read Coils. Exception returned "
"268","52.917391246","192.168.56.112","192.168.56.113","TCP","66","34332  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447055993 TSecr=2103423715"
"269","53.640852624","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 40332; Unit:   1, Func:   3: Read Holding Registers"
"270","53.641188877","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 40332; Unit:   1, Func:   3: Read Holding Registers"
"271","53.641618479","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=949 Ack=1047 Win=64256 Len=0 TSval=445227134 TSecr=2155781329"
"272","53.641914554","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 21011; Unit:   1, Func:   6: Write Single Register"
"273","53.642087745","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 21011; Unit:   1, Func:   6: Write Single Register"
"274","53.642544108","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 14261; Unit:   1, Func:   6: Write Single Register"
"275","53.642980002","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 14261; Unit:   1, Func:   6: Write Single Register"
"276","53.643397961","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 55648; Unit:   1, Func:   6: Write Single Register"
"277","53.643516478","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 55648; Unit:   1, Func:   6: Write Single Register"
"278","53.644033902","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  8708; Unit:   1, Func:   6: Write Single Register"
"279","53.644221831","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  8708; Unit:   1, Func:   6: Write Single Register"
"280","53.644915708","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 37300; Unit:   1, Func:   6: Write Single Register"
"281","53.645089120","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 37300; Unit:   1, Func:   6: Write Single Register"
"282","53.645701211","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 30581; Unit:   1, Func:   3: Read Holding Registers"
"283","53.645838533","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 30581; Unit:   1, Func:   3: Read Holding Registers"
"284","53.646318657","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  6208; Unit:   1, Func:   6: Write Single Register"
"285","53.646452873","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  6208; Unit:   1, Func:   6: Write Single Register"
"286","53.646852277","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 49036; Unit:   1, Func:   6: Write Single Register"
"287","53.646971495","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 49036; Unit:   1, Func:   6: Write Single Register"
"288","53.647367833","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 34437; Unit:   1, Func:   6: Write Single Register"
"289","53.647484546","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 34437; Unit:   1, Func:   6: Write Single Register"
"290","53.647894901","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 14680; Unit:   1, Func:   6: Write Single Register"
"291","53.648026834","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 14680; Unit:   1, Func:   6: Write Single Register"
"292","53.648449291","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 31037; Unit:   1, Func:   6: Write Single Register"
"293","53.648573719","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 31037; Unit:   1, Func:   6: Write Single Register"
"294","53.693316618","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=1081 Ack=1186 Win=64256 Len=0 TSval=445227186 TSecr=2155781336"
"295","57.931264365","192.168.56.112","192.168.56.113","TCP","66","34332  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447061004 TSecr=2103423715"
"296","57.931507280","192.168.56.113","192.168.56.112","TCP","66","502  >  34332 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2103428729 TSecr=2447061004"
"297","57.931905812","192.168.56.112","192.168.56.113","TCP","66","34332  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2447061005 TSecr=2103428729"
"298","57.940338449","192.168.56.112","192.168.56.113","TCP","74","34340  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2447061013 TSecr=0 WS=128"
"299","57.940363407","192.168.56.113","192.168.56.112","TCP","74","502  >  34340 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2103428738 TSecr=2447061013 WS=128"
"300","57.940736029","192.168.56.112","192.168.56.113","TCP","66","34340  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2447061013 TSecr=2103428738"
"301","57.947319420","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:  1536; Unit: 255, Func:   1: Read Coils"
"302","57.947343856","192.168.56.113","192.168.56.112","TCP","66","502  >  34340 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2103428745 TSecr=2447061020"
"303","57.947861506","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:  1536; Unit: 255, Func:   1: Read Coils. Exception returned "
"304","57.948157422","192.168.56.112","192.168.56.113","TCP","66","34340  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2447061021 TSecr=2103428745"
"305","60.652962149","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  4502; Unit:   1, Func:   3: Read Holding Registers"
"306","60.653277572","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans:  4502; Unit:   1, Func:   3: Read Holding Registers"
"307","60.653625978","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=1093 Ack=1205 Win=64256 Len=0 TSval=445234143 TSecr=2155788341"
"308","60.653933016","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 49543; Unit:   1, Func:   6: Write Single Register"
"309","60.654068445","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 49543; Unit:   1, Func:   6: Write Single Register"
"310","60.654518245","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 58525; Unit:   1, Func:   6: Write Single Register"
